BirdID,BirthYear,SexEstimate,RightTarsus,BodyMass,WingLength,HeadBill,Observer,CatchTime,Ageclass,Island,Lifespan,ReproductiveOutput,Status,Moult,BirthDate,BirthFieldPeriodID,LastSeenYea,CatchID,FieldPeriodID,OccasionDate,OccasionID,dtemp,dtmin,dtmax,drainfall,OccasionYear,ageatsamp,fys,SurvStatus,founderyear,fYear,Sex
5118,2006,1,25,16.5,69,36.9,MH,13:18:00,A,CN,9,5,H,Wing,2006-12-19,77,2015,6717,92,2009-07-01,2408,NA,NA,NA,NA,2009,2.5,1,1,1990,16,Male
3444,2005,0,25,15.9,68,36.4,MH,16:10:00,A,CN,5,2,BrF,NA,2005-01-02,35,2010,6718,92,2009-07-02,2409,28.31521249359959,NA,NA,NA,2009,4.5,1,1,1990,15,Female
4888,2006,1,25.9,17.5,71,37.8,LAB,11:57:00,A,CN,5,3,BrM,Some new feathers on body,2006-08-15,75,2011,6719,92,2009-07-08,2406,27.100295698924732,NA,NA,245.33333333333331,2009,2.9,1,1,1990,16,Male
1577,2000,1,26,16.9,71,37,MH,15:37:00,A,CN,13,10,BrM,No,2000-04-04,39,2013,6725,92,2009-07-13,2453,26.731800766283527,22.9,31.8,NA,2009,9.3,1,1,1990,10,Male
5285,2008,1,26,16.8,70,37.1,MH,15:13:00,A,CN,7,5,BrM,NA,2008-06-15,87,2015,6726,92,2009-07-23,2454,26.666397849462367,NA,NA,30.1,2009,1.1,1,1,1990,18,Male
5287,2009,0,23.5,14.5,65,36.1,MH,15:32:00,OFL,CN,1,NA,AB,"a few body feathers, 1 tail feather",2009-02-03,90,2010,6727,92,2009-07-23,2454,28.59609318996416,NA,NA,NA,2009,0.5,1,1,1990,19,Female
2963,2004,0,24.8,16.8,67,36.4,MH,15:56:00,A,CN,6,11,H,Wing,2004-01-26,31,2010,6728,92,2009-07-23,2454,27.879329877112134,NA,NA,NA,2009,5.5,1,1,1990,14,Female
5332,2009,0,24.8,13.1,65,36.2,MH,10:59:00,OFL,CN,0,NA,AB,1 tail feather,2009-03-15,90,2009,6729,92,2009-07-13,2453,27.90438172043011,NA,NA,NA,2009,0.3,0,1,1990,19,Female
5147,2007,0,24.6,14.8,66,36.2,MH,17:00:00,A,CN,3,1,BrF,No,2007-08-30,82,2010,6730,92,2009-07-12,2445,27.06475806451613,NA,NA,179.93333333333334,2009,1.9,1,1,1990,17,Female
3085,2004,0,23.9,15.3,67,36.1,MH,10:03:00,A,CN,13,9,BrF,Broodpatch,2004-10-22,34,2017,6731,92,2009-07-13,2453,27.11510752688172,NA,NA,286.25,2009,4.7,1,1,1990,14,Female
5160,2007,0,24.1,14.3,64,35.7,LAB,11:21:00,A,CN,5,1,BrF,No,2007-10-13,82,2012,6732,92,2009-07-12,2455,27.16252688172043,NA,NA,213.05,2009,1.7,1,1,1990,17,Female
4863,2006,0,23.6,13,65,34.5,MH,12:53:00,A,CN,4,2,BrF,NA,2006-04-18,75,2010,6733,92,2009-07-12,2445,27.17529569892473,NA,NA,NA,2009,3.2,1,1,1990,16,Female
5333,2009,1,26,14.2,68,36.8,MH,10:14:00,FL,CN,5,8,FL,body,2009-05-18,92,2014,6734,92,2009-07-17,2449,27.052795698924733,NA,NA,NA,2009,0.2,1,1,1990,19,Male
5334,2009,1,26.3,15.4,67,37.2,MH,11:27:00,OFL,CN,4,2,OFL,body + tail,2009-03-22,90,2013,6735,92,2009-07-20,2450,27.90438172043011,NA,NA,NA,2009,0.3,1,1,1990,19,Male
5335,2008,1,27.1,16.1,69,37.5,MH,16:34:00,SA,CN,8,1,ABX,"Wing (sec), body, tail",2008-11-15,90,2016,6736,92,2009-07-13,2453,27.241935483870968,NA,NA,398.3,2009,0.7,1,1,1990,18,Male
4939,2006,1,26.3,16.1,69,37.5,MH,15:09:00,A,CN,4,1,BrM,NA,2006-05-11,75,2010,6737,92,2009-07-11,2444,26.660833333333333,NA,NA,NA,2009,3.2,1,1,1990,16,Male
453,1992,1,26.3,16.1,67,36.9,LAB,10:02:00,A,CN,18,18,BrM,No,1992-08-10,14,2010,6738,92,2009-07-14,2456,26.566794871794873,21.8,32.8,NA,2009,16.9,1,1,1990,2,Male
2968,2003,0,24,NA,66,36.1,MH,09:01:00,A,CN,10,9,BrF,NA,2003-10-02,30,2013,6739,92,2009-07-15,2447,26.737741935483868,22,31.8,208.9,2009,5.8,1,1,1990,13,Female
1801,2002,1,25.5,15.9,69,37.2,MH,11:41:00,A,CN,11,13,BrM,no,2002-12-12,41,2013,6740,92,2009-08-12,2508,NA,NA,NA,NA,2009,6.7,1,1,1990,12,Male
4956,2006,0,23,13.9,64,36.5,LAB,14:10:00,A,CN,5,NA,H,No,2006-05-18,75,2011,6741,92,2009-08-12,2504,26.660833333333333,NA,NA,NA,2009,3.2,1,1,1990,16,Female
4861,2006,0,25.1,15.6,68,36.3,MH,08:47:00,A,CN,13,4,BrF,"No tail (some broken, attacked?), a few secondaries broken",2006-07-14,75,2019,6742,92,2009-08-12,2508,26.8414247311828,NA,NA,252.7,2009,3.1,1,1,1990,16,Female
3451,2005,0,24.6,15,65,35.6,MH,10:03:00,A,CN,12,8,BrF,Broodpatch,2005-04-13,37,2017,6743,92,2009-08-12,2508,26.824596774193548,NA,NA,NA,2009,4.3,1,1,1990,15,Female
5336,2009,0,24.9,14.1,64,36.1,MH,15:31:00,J,CN,1,1,OFL,Body+tail,2009-05-05,92,2010,6745,92,2009-08-03,2485,27.090394265232977,NA,NA,NA,2009,0.2,1,1,1990,19,Female
5337,2009,0,24.9,14.3,66,36.1,MH,12:11:00,J,CN,8,2,ABX,Tail+ right wing+body,2009-05-13,92,2017,6746,92,2009-08-11,2509,27.052795698924733,NA,NA,NA,2009,0.2,1,1,1990,19,Female
5338,2009,1,26,16,67,36.4,MH,11:05:00,OFL,CN,4,1,OFL,"Wing (1 feather), Body, Tail",2009-04-14,92,2013,6747,92,2009-08-12,2508,27.486344086021507,NA,NA,NA,2009,0.3,1,1,1990,19,Male
1669,2001,0,25.4,16.9,66,35.2,LAB,10:58:00,A,CN,14,4,H,"Broodpatch, body+ wings",2001-07-24,40,2015,6748,92,2009-07-29,2492,27.361898263027296,21.5,32.8,113.8,2009,8,1,1,1990,11,Female
1553,1999,1,26,15.5,70,37.5,LAB,14:23:00,A,CN,11,10,BrM,No,1999-10-02,28,2010,6749,92,2009-07-29,2492,26.967424242424244,23.1,32.1,248.4,2009,9.8,1,1,1990,9,Male
5277,2008,0,24,14.1,67.5,36.1,MH,17:15:00,SA,CN,7,8,ABX,2 tail feathers missing,2008-10-19,87,2015,6750,92,2009-08-01,2484,27.40717463848721,NA,NA,274.15,2009,0.8,1,1,1990,18,Female
2968,2003,0,NA,15.2,NA,NA,LAB,15:07:00,A,CN,10,9,BrF,Broodpatch,2003-10-02,30,2013,6752,92,2009-08-01,2495,26.737741935483868,22,31.8,208.9,2009,5.8,1,1,1990,13,Female
1580,2000,0,24.7,16,64,36.8,MH,09:44:00,A,CN,15,15,BrF,Broodpatch,2000-06-05,39,2015,6753,92,2009-08-11,2509,26.172015820046965,22.6,30.5,NA,2009,9.2,1,1,1990,10,Female
1802,2002,1,26,15,70,36.3,MH,11:51:00,A,CN,8,4,BrM,No,2002-08-10,41,2010,6754,92,2009-08-11,2509,27.133763440860218,22.5,32.5,267.73333333333335,2009,7,1,1,1990,12,Male
1708,2001,1,25.7,15.8,68,36.7,LAB,14:42:00,A,CN,16,8,BrM,No,2001-12-20,40,2017,6755,92,2009-08-12,2504,NA,NA,NA,NA,2009,7.6,1,1,1990,11,Male
1394,1998,1,25.8,16.1,71,36.7,LAB,17:00:00,A,CN,12,1,BrM,No,1998-08-08,25,2010,6756,92,2009-08-12,2504,27.115842490842493,22.4,32.3,85.65,2009,11,1,1,1990,8,Male
5167,2007,1,27,17.1,69,36.8,LAB,13:11:00,A,CN,5,3,BrM,"1 wing feather, body, tail",2007-10-23,82,2012,6757,92,2009-07-28,2491,27.16252688172043,NA,NA,213.05,2009,1.8,1,1,1990,17,Male
3608,2005,0,24.6,15.3,67,36.6,LAB,13:47:00,A,CN,9,5,BrF,Broodpatch,2005-08-31,37,2014,6758,92,2009-07-29,2492,26.98860215053763,NA,NA,51.1,2009,3.9,1,1,1990,15,Female
1897,2003,1,26.9,17.3,69,37.2,MH,10:58:00,A,CN,7,2,BrM,No,2003-09-17,30,2010,6759,92,2009-07-29,2481,26.844516129032257,22,31.8,164.63333333333333,2009,5.9,1,1,1990,13,Male
5125,2007,0,23.6,14,66,35.6,LAB,13:28:00,A,CN,7,1,AB,No,2007-08-20,82,2014,6760,92,2009-07-29,2492,27.06475806451613,NA,NA,179.93333333333334,2009,1.9,1,1,1990,17,Female
5339,2009,0,23.1,13.3,66,35.8,LAB,11:34:00,FL,CN,3,NA,FL,No,2009-05-29,92,2012,6761,92,2009-07-28,2491,27.052795698924733,NA,NA,NA,2009,0.2,1,1,1990,19,Female
1848,2003,1,26.4,16,71,36.6,MH,17:05:00,A,CN,7,2,BrM,No,2003-08-17,30,2010,6762,92,2009-07-26,2478,26.82755376344086,22,31.8,164.63333333333333,2009,5.9,1,1,1990,13,Male
5079,2006,0,24.9,15.8,68,36.9,MH,17:08:00,A,CN,3,1,BrF,Broodpatch,2006-07-26,75,2009,6763,92,2009-08-03,2485,26.8414247311828,NA,NA,252.7,2009,3,1,1,1990,16,Female
4933,2006,1,26.4,16,67.5,37,MH,16:18:00,A,CN,9,3,BrM,3 tail feathers missing,2006-09-08,75,2015,6764,92,2009-08-03,2485,27.26483870967742,NA,NA,245.33333333333331,2009,2.9,1,1,1990,16,Male
5290,2008,1,26.8,NA,69,38,MH,16:39:00,A,CN,6,3,BrM,NA,2008-10-23,87,2014,6765,92,2009-08-03,2485,27.40717463848721,NA,NA,274.15,2009,0.8,1,1,1990,18,Male
1577,2000,1,NA,16.8,NA,NA,MH,15:06:00,A,CN,13,10,BrM,NA,2000-04-04,39,2013,6766,92,2009-08-02,2510,26.731800766283527,22.9,31.8,NA,2009,9.3,1,1,1990,10,Male
1881,2003,1,25.5,16.1,67,37,LAB,16:03:00,A,CN,12,12,BrM,No,2003-08-22,30,2015,6767,92,2009-08-08,2500,26.82755376344086,22,31.8,164.63333333333333,2009,6,1,1,1990,13,Male
5123,2007,0,24.1,16.8,66,36.1,LAB,17:26:00,A,CN,5,3,H,Small brood patch,2007-06-24,82,2012,6768,92,2009-08-01,2495,26.90284946236559,NA,NA,113.7,2009,2.1,1,1,1990,17,Female
5169,2007,1,26.7,15.9,70,37.1,MH,14:48:00,A,CN,3,1,BrM,NA,2007-10-26,82,2010,6769,92,2009-08-02,2510,27.16252688172043,NA,NA,213.05,2009,1.8,1,1,1990,17,Male
5341,2008,0,25,15.1,65,36.2,MH,13:40:00,SA,CN,5,1,ABX,No,2008-12-18,90,2013,6771,92,2009-08-15,2512,NA,NA,NA,NA,2009,0.7,1,1,1990,18,Female
3518,2005,0,24.7,15.7,66,36.2,MH,10:50:00,A,CN,8,4,BrF,Broodpatch,2005-08-05,37,2013,6772,92,2009-08-15,2512,27.06867383512545,NA,NA,67.25,2009,4,1,1,1990,15,Female
5324,2009,0,25.2,15.3,65,35.8,MH,12:20:00,SA,CN,4,4,BrF,NA,2009-02-28,90,2013,6773,92,2009-08-15,2512,28.420403225806453,NA,NA,NA,2009,0.5,1,1,1990,19,Female
3093,2004,1,27.1,17.2,70,37.6,MH,09:44:00,A,CN,9,9,BrM,No,2004-10-31,35,2013,6774,92,2009-07-26,2478,27.11510752688172,NA,NA,286.25,2009,4.7,1,1,1990,14,Male
5224,2008,0,23.7,14.1,64,36,MH,10:15:00,A,CN,5,1,BrF,2 wing feathers broken,2008-05-27,87,2013,6775,92,2009-07-26,2478,26.543897849462365,NA,NA,NA,2009,1.2,1,1,1990,18,Female
1757,2001,0,24.6,14.8,66.5,36.7,MH,11:05:00,A,CN,9,9,BrF,Broodpatch,2001-09-23,40,2010,6778,92,2009-08-20,2523,27.66032258064516,22.6,32.8,148.83333333333334,2009,7.9,1,1,1990,11,Female
4965,2006,0,24.7,14.4,67,35.8,MH,11:40:00,A,CN,13,13,BrF,broodpatch,2006-10-20,75,2019,6779,92,2009-08-20,2523,27.368225806451612,NA,NA,244.9,2009,2.8,1,1,1990,16,Female
5254,2008,1,25.7,16.7,67,37,MH,16:50:00,A,CN,5,1,BrM,2 wing feathers,2008-06-09,87,2013,6780,92,2009-08-20,2523,26.666397849462367,NA,NA,30.1,2009,1.2,1,1,1990,18,Male
4883,2006,0,24.5,15.8,65,36.4,MH,15:44:00,A,CN,7,2,BrF,broodpatch,2006-08-06,75,2013,6781,92,2009-08-22,2526,26.96491039426523,NA,NA,252.7,2009,3,1,1,1990,16,Female
2985,2003,0,24.3,14.8,66,36,MH,09:47:00,A,CN,7,8,H,Broodpatch,2003-11-07,31,2010,6783,92,2009-08-17,2516,26.73548387096774,22,31.8,384.2,2009,5.8,1,1,1990,13,Female
5119,2007,0,24.7,NA,65,36.3,MH,12:33:00,A,CN,4,1,BrF,Broodpatch,2007-08-14,82,2011,6784,92,2009-08-17,2516,27.06475806451613,NA,NA,179.93333333333334,2009,2,1,1,1990,17,Female
5344,2008,0,25.9,NA,65,36.7,JW,17:48:00,SA,DS,2,NA,BrF,NA,2008-11-20,93,2010,6790,93,2009-07-18,2531,27.241935483870968,NA,NA,398.3,2009,0.7,1,1,2004,4,Female
5345,2008,1,25.7,16,68,36.9,JW,18:23:00,A,DS,7,NA,BrM,tail and wing,2008-08-01,93,2015,6792,93,2009-08-01,2532,27.30191570881226,NA,NA,90.05,2009,1,1,1,2004,4,Male
5346,2008,0,24.6,15,65.5,36.2,JW,06:46:00,A,DS,2,NA,BrF,tail,2008-07-27,93,2010,6794,93,2009-07-27,2530,27.061114200964035,NA,NA,90.05,2009,1,1,1,2004,4,Female
5347,2008,1,26.5,15.5,66,37.3,JW,13:55:00,SA,DS,7,NA,SEEN1,wing and tail,2008-11-18,93,2015,6795,93,2009-07-16,2533,27.241935483870968,NA,NA,398.3,2009,0.7,1,1,2004,4,Male
5348,2008,1,26.7,16.5,67,37.3,JW,07:47:00,A,DS,7,NA,BrM,tail,2008-07-27,93,2015,6796,93,2009-07-27,2530,27.061114200964035,NA,NA,90.05,2009,1,1,1,2004,4,Male
5349,2009,0,24.1,14.5,66,35.5,JW,10:24:00,FL,DS,1,NA,FL,no,2009-05-30,93,2010,6797,93,2009-07-29,2534,27.052795698924733,NA,NA,NA,2009,0.2,1,1,2004,5,Female
5350,2009,0,24.9,NA,64,35.2,JW,10:09:00,FL,DS,0,NA,FL,NA,2009-05-11,93,2009,6798,93,2009-07-10,2535,27.052795698924733,NA,NA,NA,2009,0.2,0,1,2004,5,Female
5351,2008,1,27.1,17.5,71,37.2,PW,14:27:00,A,DS,NA,NA,BrM,wing,2008-07-21,93,NA,6799,93,2009-07-21,2536,27.061114200964035,NA,NA,90.05,2009,1,1,0,2004,4,Male
5352,2008,1,26.6,17,68,37.6,JW,15:40:00,SA,DS,2,NA,BrM,no,2008-12-09,93,2010,6800,93,2009-08-06,2537,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Male
5353,2008,1,27.1,NA,62,37.8,PW,08:50:00,SA,DS,2,NA,BrM,no,2008-12-14,93,2010,6801,93,2009-08-11,2538,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Male
5354,2008,0,25.1,NA,67,35.4,PW,08:31:00,SA,DS,1,NA,BrF,no,2008-12-25,93,2009,6802,93,2009-08-22,2539,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Female
5355,2008,0,25.9,13.5,66,36.1,PW,09:38:00,SA,DS,2,NA,BrF,no,2008-12-13,93,2010,6803,93,2009-08-10,2540,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Female
5356,2008,1,26.5,16.5,68.5,37.1,JW,09:30:00,A,DS,1,NA,BrM,no,2008-08-21,93,2009,6804,93,2009-08-21,2541,27.28692065257694,NA,NA,192.8,2009,1,1,1,2004,4,Male
5357,2008,0,24,16.5,63,36.8,PW,11:36:00,A,DS,3,NA,BrF,no,2008-08-13,93,2011,6805,93,2009-08-13,2542,27.28692065257694,NA,NA,192.8,2009,1,1,1,2004,4,Female
5358,2008,1,24.6,17,68,37.1,PW,09:07:00,A,DS,5,NA,BrM,no,2008-08-19,93,2013,6806,93,2009-08-19,2543,27.28692065257694,NA,NA,192.8,2009,1,1,1,2004,4,Male
5359,2008,1,26.3,16.5,67,37.4,PW,08:04:00,A,DS,7,NA,BrM,no,2008-08-22,93,2015,6807,93,2009-08-22,2539,27.28692065257694,NA,NA,192.8,2009,1,1,1,2004,4,Male
5360,2008,0,26.6,15,66,36.1,JW,16:15:00,A,DS,3,NA,BrF,no,2008-07-13,93,2011,6808,93,2009-07-13,2544,27.061114200964035,NA,NA,90.05,2009,1,1,1,2004,4,Female
5361,2008,1,26.1,18,67,37.3,JW,08:03:00,A,DS,3,NA,BrM,no,2008-08-22,93,2011,6809,93,2009-08-22,2545,27.28692065257694,NA,NA,192.8,2009,1,1,1,2004,4,Male
5362,2009,1,26.5,15.2,63,36.4,JW,16:00:00,FL,DS,6,NA,FL,no,2009-05-19,93,2015,6810,93,2009-07-18,2531,27.052795698924733,NA,NA,NA,2009,0.2,1,1,2004,5,Male
5363,2008,0,25.6,16.5,67,36.6,JW,09:12:00,SA,DS,7,NA,BrF,no,2008-12-24,93,2015,6811,93,2009-08-21,2541,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Female
5364,2008,0,23.8,15,64.5,36.7,JW,11:29:00,SA,DS,1,NA,BrF,NA,2008-12-24,93,2009,6812,93,2009-08-21,2541,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Female
5365,2008,0,24.6,15,67,36.1,PW,16:16:00,SA,DS,1,NA,BrF,NA,2008-11-30,93,2009,6813,93,2009-07-28,2546,27.241935483870968,NA,NA,398.3,2009,0.7,1,1,2004,4,Female
5366,2008,0,24.1,NA,63.5,35.8,JW,07:16:00,SA,DS,7,NA,BrF,tail & wing,2008-12-07,93,2015,6814,93,2009-08-04,2547,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Female
5367,2008,0,23.9,15.3,65,36.6,JW,09:07:00,A,DS,1,NA,BrF,no,2008-08-19,93,2009,6815,93,2009-08-19,2548,27.28692065257694,NA,NA,192.8,2009,1,1,1,2004,4,Female
5368,2009,0,25.1,14.5,66,36.4,JW,08:55:00,FL,DS,2,NA,FL,no,2009-06-22,93,2011,6816,93,2009-08-21,2541,26.98188172043011,NA,NA,189.1,2009,0.2,1,1,2004,5,Female
5369,2008,0,24.4,12.5,64,36,JW,12:00:00,SA,DS,2,NA,BrF,no,2008-12-23,93,2010,6817,93,2009-08-20,2549,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Female
5370,2008,0,24.5,16,67,36.7,JW,18:20:00,A,DS,2,NA,BrF,tail & wing,2008-08-02,93,2010,6818,93,2009-08-02,2550,27.30191570881226,NA,NA,90.05,2009,1,1,1,2004,4,Female
5371,2008,1,25.4,15.5,67.5,36.7,JW,10:05:00,A,DS,3,NA,BrM,wing,2008-07-30,93,2011,6819,93,2009-07-30,2551,27.061114200964035,NA,NA,90.05,2009,1,1,1,2004,4,Male
5372,2009,1,26.2,15.5,68,36.6,JW,17:49:00,FL,DS,6,1,FL,no,2009-06-03,93,2015,6820,93,2009-08-02,2550,26.7726164874552,NA,NA,NA,2009,0.2,1,1,2004,5,Male
5373,2008,0,24.5,14.5,63,37.2,JW,10:23:00,SA,DS,2,NA,BrF,wing,2008-12-02,93,2010,6821,93,2009-07-30,2551,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Female
5374,2008,0,NA,14.5,67,36.3,JW,08:49:00,A,DS,3,NA,BrF,wing,2008-08-01,93,2011,6822,93,2009-08-01,2532,27.30191570881226,NA,NA,90.05,2009,1,1,1,2004,4,Female
5375,2008,1,26.2,17,67,37.6,PW,08:20:00,SA,DS,3,NA,BrM,no,2008-12-22,93,2011,6823,93,2009-08-19,2543,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Male
5376,2008,1,25.9,17,68.5,36.5,JW,17:30:00,A,DS,2,NA,BrM,wing & tail,2008-08-13,93,2010,6824,93,2009-08-13,2552,27.28692065257694,NA,NA,192.8,2009,1,1,1,2004,4,Male
5377,2008,1,27.2,16,70,37.3,PW,11:05:00,A,DS,7,NA,BrM,no,2008-08-13,93,2015,6826,93,2009-08-13,2542,27.28692065257694,NA,NA,192.8,2009,1,1,1,2004,4,Male
5378,2008,1,26.5,17.5,67.5,37,JW,10:56:00,A,DS,5,NA,SEEN1,no,2008-07-15,93,2013,6827,93,2009-07-15,2553,27.061114200964035,NA,NA,90.05,2009,1,1,1,2004,4,Male
5379,2009,0,25.7,14.3,67,36.9,PW,07:21:00,FL,DS,2,NA,FL,no,2009-06-09,93,2011,6828,93,2009-08-08,2554,26.98188172043011,NA,NA,189.1,2009,0.2,1,1,2004,5,Female
5380,2008,0,23,NA,64,36.6,PW,07:40:00,A,DS,3,NA,BrF,wing & tail,2008-08-05,93,2011,6829,93,2009-08-05,2555,27.30191570881226,NA,NA,90.05,2009,1,1,1,2004,4,Female
5381,2008,1,26.1,17,69,37.3,JW,15:27:00,SA,DS,7,NA,BrM,wing & tail,2008-11-25,93,2015,6830,93,2009-07-23,2556,27.241935483870968,NA,NA,398.3,2009,0.7,1,1,2004,4,Male
5382,2009,1,26.4,15,65.5,35.5,JW,18:34:00,FL,DS,6,NA,FL,no,2009-05-19,93,2015,6831,93,2009-07-18,2531,27.052795698924733,NA,NA,NA,2009,0.2,1,1,2004,5,Male
5383,2008,1,26.4,17,68,37.9,JW,08:35:00,SA,DS,3,NA,BrM,wing & tail,2008-12-07,93,2011,6832,93,2009-08-04,2547,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Male
5384,2008,0,NA,16,65.5,35.9,JW,17:39:00,A,DS,1,NA,BrF,wing & tail,2008-08-13,93,2009,6833,93,2009-08-13,2552,27.28692065257694,NA,NA,192.8,2009,1,1,1,2004,4,Female
5385,2008,0,24.8,15,64,36.6,JW,15:35:00,SA,DS,7,NA,BrF,wing & tail,2008-12-01,93,2015,6834,93,2009-07-29,2534,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Female
5386,2008,0,23.8,14.5,66,35.9,JW,15:41:00,A,DS,2,NA,BrF,no,2008-07-30,93,2010,6835,93,2009-07-30,2551,27.061114200964035,NA,NA,90.05,2009,1,1,1,2004,4,Female
5387,2008,1,26.8,17,69,37.1,JW,16:16:00,A,DS,5,NA,BrM,no,2008-08-06,93,2013,6836,93,2009-08-06,2537,27.30191570881226,NA,NA,90.05,2009,1,1,1,2004,4,Male
5388,2008,0,24.7,14.8,65.5,37,JW,10:48:00,A,DS,2,NA,BrF,no,2008-08-07,93,2010,6837,93,2009-08-07,2557,27.30191570881226,NA,NA,90.05,2009,1,1,1,2004,4,Female
5389,2008,1,24.9,14.5,66.5,36.7,JW,18:19:00,SA,DS,1,NA,BrM,no,2008-12-05,93,2009,6838,93,2009-08-02,2550,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Male
5390,2008,1,26.7,17.8,68.5,38.4,JW,15:18:00,SA,DS,2,NA,ABX,tail & wing,2008-11-17,93,2010,6839,93,2009-07-15,2553,27.241935483870968,NA,NA,398.3,2009,0.7,1,1,2004,4,Male
5391,2009,1,27.2,15.5,66,37.2,JW,18:13:00,FL,DS,1,NA,FL,no,2009-05-19,93,2010,6840,93,2009-07-18,2531,27.052795698924733,NA,NA,NA,2009,0.2,1,1,2004,5,Male
5392,2008,1,25.9,16.5,67,36.4,JW,10:00:00,SA,DS,1,NA,ABX,wing & tail,2008-11-19,93,2009,6841,93,2009-07-17,2558,27.241935483870968,NA,NA,398.3,2009,0.7,1,1,2004,4,Male
5393,2008,0,24.5,16.3,65,36.7,JW,11:25:00,SA,DS,5,NA,BrF,no,2008-11-20,93,2013,6842,93,2009-07-18,2531,27.241935483870968,NA,NA,398.3,2009,0.7,1,1,2004,4,Female
5394,2009,0,24.4,14,66.5,36.1,JW,15:46:00,FL,DS,2,NA,FL,no,2009-05-20,93,2011,6843,93,2009-07-19,2559,27.052795698924733,NA,NA,NA,2009,0.2,1,1,2004,5,Female
5395,2008,0,24.6,15,66,36.5,PW,10:41:00,A,DS,1,NA,BrF,wing,2008-07-27,93,2009,6844,93,2009-07-27,2560,27.061114200964035,NA,NA,90.05,2009,1,1,1,2004,4,Female
5396,2009,1,26.6,NA,68,NA,JW,11:15:00,FL,DS,1,NA,FL,NA,2009-05-11,93,2010,6845,93,2009-07-10,2535,27.052795698924733,NA,NA,NA,2009,0.2,1,1,2004,5,Male
5397,2008,0,24.6,15.8,65,36.2,PW,08:40:00,SA,DS,2,NA,BrF,wing & tail,2008-12-10,93,2010,6846,93,2009-08-07,2561,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Female
5398,2008,1,26.1,15.5,65,36.6,JW,11:25:00,SA,DS,5,NA,BrM,no,2008-11-20,93,2013,6847,93,2009-07-18,2531,27.241935483870968,NA,NA,398.3,2009,0.7,1,1,2004,4,Male
5399,2008,1,26.6,17,66.5,37.7,JW,15:48:00,SA,DS,7,NA,BrM,tail & wing,2008-11-20,93,2015,6848,93,2009-07-18,2531,27.241935483870968,NA,NA,398.3,2009,0.7,1,1,2004,4,Male
5400,2009,1,24.2,15.5,66,NA,JW,06:53:00,FL,DS,0,NA,FL,no,2009-05-15,93,2009,6849,93,2009-07-14,2562,27.052795698924733,NA,NA,NA,2009,0.2,0,1,2004,5,Male
5401,2008,1,26.5,16.5,67.5,37.3,JW,07:01:00,SA,DS,5,NA,SEEN1,wing & tail,2008-12-18,93,2013,6850,93,2009-08-15,2563,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Male
5402,2008,0,24,16,65,35.6,JW,16:22:00,SA,DS,7,NA,BrF,tail,2008-12-21,93,2015,6851,93,2009-08-18,2564,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Female
5403,2008,1,26.9,16.5,68,38,JW,06:45:00,SA,DS,2,NA,ABX,wing & tail,2008-12-08,93,2010,6852,93,2009-08-05,2565,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Male
5404,2008,0,25,16,66,36.6,PW,17:18:00,SA,DS,5,NA,BrF,no,2008-12-05,93,2013,6853,93,2009-08-02,2566,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Female
5405,2008,0,NA,NA,NA,NA,JW,09:40:00,SA,DS,3,NA,BrF,NA,2008-11-22,93,2011,6854,93,2009-07-20,2567,27.241935483870968,NA,NA,398.3,2009,0.7,1,1,2004,4,Female
5406,2008,1,25.8,17.7,67.5,37.6,JW,07:27:00,SA,DS,7,NA,BrM,wing,2008-11-25,93,2015,6855,93,2009-07-23,2556,27.241935483870968,NA,NA,398.3,2009,0.7,1,1,2004,4,Male
5407,2009,1,NA,NA,NA,NA,JW,11:25:00,FL,DS,NA,NA,FL,NA,2009-05-11,93,NA,6856,93,2009-07-10,2535,27.052795698924733,NA,NA,NA,2009,0.2,NA,0,2004,5,Male
5408,2008,0,24.8,14,64,36.6,JW,09:20:00,SA,DS,2,NA,BrF,none,2008-12-01,93,2010,6857,93,2009-07-29,2534,NA,NA,NA,NA,2009,0.7,1,1,2004,4,Female
5409,2008,1,27.2,17.5,70.5,37.6,JW,11:17:00,A,DS,3,NA,BrM,none,2008-08-05,93,2011,6858,93,2009-08-05,2565,27.30191570881226,NA,NA,90.05,2009,1,1,1,2004,4,Male
5410,2008,1,26.9,16.8,68,37.3,JW,15:11:00,A,DS,3,NA,BrM,none,2008-08-02,93,2011,6859,93,2009-08-02,2550,27.30191570881226,NA,NA,90.05,2009,1,1,1,2004,4,Male
